time,TP9,AF7,AF8,TP10,AUX
1731699273985.0625,133.30078125,-557.12890625,-561.03515625,45.8984375,-1000
1731699273988.9688,177.24609375,-1000,-1000,-2.9296875,-633.30078125
1731699273992.875,-163.57421875,-454.1015625,-407.71484375,-100.5859375,953.61328125
1731699273996.7812,-237.3046875,899.4140625,904.296875,-95.21484375,828.61328125
1731699274000.6875,72.265625,-147.4609375,-187.5,16.11328125,-839.84375
1731699274004.5938,189.94140625,-1000,-1000,23.92578125,-960.9375
1731699274008.5,-103.02734375,-831.0546875,-822.75390625,-73.73046875,750
1731699274012.4062,-266.6015625,726.5625,729.4921875,-112.3046875,991.69921875
1731699274016.3125,-17.08984375,701.66015625,652.83203125,-2.9296875,-706.54296875
1731699274020.2188,203.125,-998.046875,-1000,61.5234375,-1000
1731699274024.125,-9.27734375,-987.79296875,-979.00390625,-28.3203125,546.38671875
1731699274028.0312,-272.4609375,658.203125,657.2265625,-104.00390625,999.51171875
1731699274031.9375,-114.74609375,999.51171875,998.046875,-43.9453125,-346.19140625
1731699274035.8438,184.5703125,-676.26953125,-680.17578125,49.31640625,-1000
1731699274039.75,74.70703125,-1000,-1000,-19.53125,268.5546875
1731699274043.6562,-234.375,438.96484375,435.546875,-123.53515625,999.51171875
1731699274047.5625,-200.68359375,999.51171875,999.51171875,-78.61328125,257.8125
1731699274051.4688,112.79296875,-431.15234375,-440.91796875,28.80859375,-1000
1731699274055.375,145.01953125,-1000,-1000,10.7421875,-772.4609375
1731699274059.2812,-174.31640625,-148.92578125,-148.4375,-80.56640625,840.33203125
1731699274063.1875,-277.83203125,999.51171875,999.51171875,-87.40234375,905.2734375
1731699274067.0938,18.06640625,499.0234375,497.0703125,28.3203125,-793.45703125
1731699274071,209.47265625,-1000,-1000,53.22265625,-1000
1731699274074.9062,-81.0546875,-710.44921875,-707.51953125,-47.36328125,669.921875
1731699274078.8125,-277.34375,889.16015625,891.6015625,-92.28515625,999.51171875
1731699274082.7188,-45.41015625,922.36328125,919.43359375,6.8359375,-614.2578125
1731699274086.625,189.453125,-751.953125,-754.39453125,68.359375,-1000
1731699274090.5312,8.7890625,-1000,-1000,-12.6953125,450.68359375
1731699274094.4375,-266.6015625,674.31640625,674.8046875,-97.16796875,999.51171875
1731699274098.3438,-145.99609375,999.51171875,999.51171875,-21.484375,64.453125
1731699274102.25,157.71484375,-662.109375,-665.0390625,73.2421875,-1000
1731699274106.1562,91.30859375,-1000,-1000,4.39453125,-142.08984375
1731699274110.0625,-206.0546875,461.42578125,460.44921875,-82.51953125,999.51171875
1731699274113.9688,-209.9609375,999.51171875,999.51171875,-66.89453125,569.3359375
1731699274117.875,94.23828125,-123.53515625,-150.390625,22.94921875,-950.1953125
1731699274121.7812,148.92578125,-1000,-1000,14.6484375,-827.1484375
1731699274125.6875,-131.8359375,-278.80859375,-264.6484375,-63.96484375,831.0546875
1731699274129.5938,-221.6796875,999.51171875,999.51171875,-79.58984375,928.22265625
